order_id,product_id,warehouse_id,order_date,quantity,sales_channel
ORD0004227,PRD00919,WH012,2024-10-05,15,retail
ORD0004228,PRD08811,WH014,2025-03-29,43,retail
ORD0004229,PRD02272,WH001,2025-04-25,42,online
ORD0004230,PRD01963,WH018,2024-11-13,8,online
ORD0004231,PRD00018,WH001,2025-07-22,24,online
ORD0004232,PRD08039,WH006,2025-09-25,50,wholesale
ORD0004233,PRD05818,WH010,2024-09-27,44,retail
ORD0004234,PRD00792,WH001,2025-09-15,12,online
ORD0004235,PRD07461,WH008,2024-12-10,4,wholesale
ORD0004236,PRD02710,WH013,2025-04-29,17,online
ORD0004237,PRD00747,WH018,2025-07-23,47,online
ORD0004238,PRD02189,WH015,2025-07-03,7,online
ORD0004239,PRD05587,WH014,2024-12-30,8,wholesale
ORD0004240,PRD06976,WH008,2025-03-06,40,retail
ORD0004241,PRD00927,WH009,2024-12-07,47,retail
ORD0004242,PRD01106,WH019,2024-12-25,46,online
ORD0004243,PRD09652,WH016,2024-12-30,1,retail
ORD0004244,PRD01169,WH002,2025-03-06,13,wholesale
ORD0004245,PRD06430,WH001,2025-04-12,38,retail
ORD0004246,PRD04738,WH014,2024-09-29,1,online
ORD0004247,PRD00314,WH014,2025-07-20,17,online
ORD0004248,PRD06124,WH018,2025-05-30,29,online
ORD0004249,PRD07588,WH016,2025-02-14,37,wholesale
ORD0004250,PRD07077,WH006,2024-11-17,4,wholesale
ORD0004251,PRD00482,WH007,2025-07-14,35,online
ORD0004252,PRD02831,WH017,2025-04-15,13,retail
ORD0004253,PRD07336,WH015,2025-08-12,12,retail
ORD0004254,PRD02046,WH006,2025-07-05,22,online
ORD0004255,PRD05085,WH018,2024-10-26,49,retail
ORD0004256,PRD04296,WH007,2025-05-09,15,online
ORD0004257,PRD05884,WH007,2025-03-06,22,online
ORD0004258,PRD07227,WH006,2025-06-15,45,wholesale
ORD0004259,PRD05206,WH006,2025-02-27,4,wholesale
ORD0004260,PRD06162,WH012,2025-09-10,15,wholesale
ORD0004261,PRD09889,WH014,2025-03-22,8,wholesale
ORD0004262,PRD01137,WH017,2025-02-04,18,wholesale
ORD0004263,PRD02695,WH003,2025-05-18,44,wholesale
ORD0004264,PRD09799,WH013,2025-05-06,24,retail
ORD0004265,PRD00916,WH016,2025-03-29,18,retail
ORD0004266,PRD09392,WH019,2024-10-08,20,wholesale
ORD0004267,PRD07576,WH006,2025-05-13,14,retail
ORD0004268,PRD05591,WH018,2025-06-05,30,retail
ORD0004269,PRD09482,WH010,2025-07-14,17,retail
ORD0004270,PRD07247,WH004,2025-09-07,50,online
ORD0004271,PRD00702,WH013,2025-07-26,16,retail
ORD0004272,PRD01648,WH017,2025-08-31,46,retail
ORD0004273,PRD02579,WH020,2024-11-15,14,retail
ORD0004274,PRD07336,WH002,2025-05-15,34,retail
ORD0004275,PRD02157,WH020,2025-03-29,18,wholesale
ORD0004276,PRD02732,WH009,2025-05-26,10,retail
ORD0004277,PRD08633,WH019,2025-06-14,32,wholesale
ORD0004278,PRD04722,WH018,2024-10-09,26,wholesale
ORD0004279,PRD05985,WH014,2025-06-26,31,retail
ORD0004280,PRD03969,WH019,2025-01-15,16,retail
ORD0004281,PRD00617,WH004,2025-01-19,3,retail
ORD0004282,PRD09428,WH002,2025-04-05,6,wholesale
ORD0004283,PRD02353,WH018,2025-06-21,30,retail
ORD0004284,PRD05960,WH011,2025-07-30,27,retail
ORD0004285,PRD04660,WH018,2025-09-25,25,wholesale
ORD0004286,PRD03688,WH015,2025-06-09,36,wholesale
ORD0004287,PRD07605,WH020,2025-05-20,18,wholesale
ORD0004288,PRD05297,WH008,2025-02-11,47,online
ORD0004289,PRD07714,WH020,2025-02-12,16,wholesale
ORD0004290,PRD08602,WH003,2025-08-08,1,online
ORD0004291,PRD05730,WH003,2025-09-24,25,wholesale
ORD0004292,PRD04868,WH009,2025-07-22,30,retail
ORD0004293,PRD00847,WH018,2025-01-27,5,online
ORD0004294,PRD00896,WH002,2024-11-04,45,online
ORD0004295,PRD07987,WH010,2025-08-14,8,retail
ORD0004296,PRD04452,WH015,2024-12-04,7,online
ORD0004297,PRD09225,WH016,2024-10-05,12,retail
ORD0004298,PRD04346,WH012,2024-12-13,24,wholesale
ORD0004299,PRD00934,WH014,2025-01-19,42,online
ORD0004300,PRD01090,WH008,2025-05-18,13,retail
ORD0004301,PRD01968,WH005,2025-07-04,3,online
ORD0004302,PRD01520,WH008,2025-02-22,41,online
ORD0004303,PRD06580,WH019,2025-06-10,4,wholesale
ORD0004304,PRD08584,WH007,2025-06-01,30,wholesale
ORD0004305,PRD05484,WH010,2024-12-21,22,online
ORD0004306,PRD01307,WH009,2025-08-30,29,wholesale
ORD0004307,PRD09192,WH014,2024-12-06,40,wholesale
ORD0004308,PRD01879,WH007,2025-04-02,23,wholesale
ORD0004309,PRD06252,WH016,2024-10-17,31,wholesale
ORD0004310,PRD07142,WH017,2025-08-02,47,online
ORD0004311,PRD01931,WH011,2025-03-01,44,retail
ORD0004312,PRD06033,WH015,2024-11-03,10,online
ORD0004313,PRD08153,WH011,2024-11-17,34,online
ORD0004314,PRD07984,WH011,2024-12-04,23,online
ORD0004315,PRD03114,WH007,2025-03-19,13,online
ORD0004316,PRD06939,WH003,2024-12-13,24,retail
ORD0004317,PRD06209,WH009,2025-04-25,47,retail
ORD0004318,PRD04649,WH011,2025-08-04,34,wholesale
ORD0004319,PRD03423,WH013,2025-03-30,24,wholesale
ORD0004320,PRD06861,WH015,2025-05-22,2,wholesale
ORD0004321,PRD06208,WH020,2024-10-02,23,retail
ORD0004322,PRD07482,WH008,2025-07-11,16,wholesale
ORD0004323,PRD05986,WH018,2025-09-20,17,online
ORD0004324,PRD07590,WH017,2024-12-27,9,wholesale
ORD0004325,PRD06323,WH002,2025-02-17,26,retail
ORD0004326,PRD00708,WH009,2025-07-06,8,online
ORD0004327,PRD04957,WH017,2024-10-08,47,online
ORD0004328,PRD09296,WH005,2025-08-24,37,wholesale
ORD0004329,PRD03122,WH015,2025-01-24,8,wholesale
ORD0004330,PRD03660,WH019,2025-09-09,35,wholesale
ORD0004331,PRD06962,WH015,2024-12-21,49,wholesale
ORD0004332,PRD09241,WH019,2025-04-27,25,wholesale
ORD0004333,PRD02878,WH001,2025-06-13,25,retail
ORD0004334,PRD04945,WH008,2025-02-06,39,online
ORD0004335,PRD09974,WH007,2025-01-17,46,retail
ORD0004336,PRD02839,WH012,2025-05-18,18,wholesale
ORD0004337,PRD00870,WH006,2025-09-09,29,wholesale
ORD0004338,PRD04328,WH013,2025-09-10,38,online
ORD0004339,PRD08308,WH004,2025-01-03,43,wholesale
ORD0004340,PRD05438,WH012,2025-09-02,22,retail
ORD0004341,PRD02293,WH011,2025-09-10,16,online
ORD0004342,PRD05814,WH012,2025-03-03,40,retail
ORD0004343,PRD06002,WH018,2025-01-17,5,retail
ORD0004344,PRD02148,WH019,2025-08-10,35,wholesale
ORD0004345,PRD05263,WH020,2024-11-19,3,wholesale
ORD0004346,PRD08930,WH019,2024-12-09,46,online
ORD0004347,PRD08774,WH004,2024-11-18,17,online
ORD0004348,PRD02758,WH017,2024-10-24,43,wholesale
ORD0004349,PRD07402,WH020,2025-06-24,34,retail
ORD0004350,PRD06335,WH016,2025-01-24,42,online
ORD0004351,PRD01372,WH013,2024-12-12,3,wholesale
ORD0004352,PRD03181,WH015,2025-01-03,21,retail
ORD0004353,PRD09364,WH012,2025-03-08,3,online
ORD0004354,PRD08796,WH012,2025-04-20,45,retail
ORD0004355,PRD00607,WH010,2025-03-14,8,online
ORD0004356,PRD02208,WH017,2025-01-02,15,wholesale
ORD0004357,PRD00715,WH001,2025-04-05,50,wholesale
ORD0004358,PRD06656,WH005,2025-02-07,45,wholesale
ORD0004359,PRD03705,WH008,2025-03-16,39,online
ORD0004360,PRD04974,WH007,2024-12-01,20,online
ORD0004361,PRD08377,WH014,2025-08-07,35,wholesale
ORD0004362,PRD03842,WH003,2025-05-11,36,wholesale
ORD0004363,PRD00161,WH010,2025-04-17,15,wholesale
ORD0004364,PRD07551,WH009,2025-09-06,45,wholesale
ORD0004365,PRD05787,WH015,2025-04-04,2,retail
ORD0004366,PRD01182,WH010,2025-03-23,30,retail
ORD0004367,PRD07390,WH012,2025-09-23,21,online
ORD0004368,PRD03093,WH015,2025-01-07,41,retail
ORD0004369,PRD02258,WH017,2025-09-20,29,retail
ORD0004370,PRD05227,WH003,2025-06-20,28,wholesale
ORD0004371,PRD05645,WH015,2025-02-18,28,online
ORD0004372,PRD07465,WH014,2025-01-15,47,wholesale
ORD0004373,PRD08532,WH009,2025-03-05,48,online
ORD0004374,PRD03667,WH013,2025-05-07,49,wholesale
ORD0004375,PRD01471,WH006,2025-09-10,16,wholesale
ORD0004376,PRD09502,WH010,2025-01-24,1,online
ORD0004377,PRD03892,WH003,2025-01-22,34,retail
ORD0004378,PRD07102,WH011,2025-09-13,29,online
ORD0004379,PRD01356,WH001,2025-01-05,47,retail
ORD0004380,PRD05977,WH002,2024-12-11,19,wholesale
ORD0004381,PRD03613,WH014,2025-05-05,30,wholesale
ORD0004382,PRD02113,WH016,2024-12-08,14,retail
ORD0004383,PRD00723,WH004,2025-09-09,48,retail
ORD0004384,PRD05712,WH007,2025-08-07,47,retail
ORD0004385,PRD05241,WH009,2025-08-02,26,wholesale
ORD0004386,PRD06668,WH008,2025-08-20,22,retail
ORD0004387,PRD02141,WH010,2025-06-24,34,retail
ORD0004388,PRD09119,WH002,2025-04-21,1,wholesale
ORD0004389,PRD03302,WH006,2025-09-14,15,retail
ORD0004390,PRD05972,WH006,2025-04-01,1,wholesale
ORD0004391,PRD03389,WH008,2025-05-30,41,online
ORD0004392,PRD05122,WH016,2025-09-27,14,wholesale
ORD0004393,PRD09852,WH016,2025-03-30,16,online
ORD0004394,PRD02384,WH014,2025-01-11,34,wholesale
ORD0004395,PRD07073,WH015,2025-07-29,9,online
ORD0004396,PRD03767,WH007,2025-09-26,50,online
ORD0004397,PRD03634,WH006,2025-08-22,14,retail
ORD0004398,PRD07957,WH005,2025-01-09,21,retail
ORD0004399,PRD06689,WH015,2025-02-12,19,online
ORD0004400,PRD04624,WH020,2024-12-04,1,online
ORD0004401,PRD06988,WH013,2025-07-23,10,online
ORD0004402,PRD04067,WH011,2025-05-02,38,wholesale
ORD0004403,PRD01595,WH003,2025-08-07,21,retail
ORD0004404,PRD09447,WH017,2024-11-14,29,online
ORD0004405,PRD04798,WH016,2025-04-30,3,online
ORD0004406,PRD04519,WH001,2024-12-09,50,online
ORD0004407,PRD00492,WH011,2024-12-07,1,retail
ORD0004408,PRD02691,WH005,2025-03-23,48,online
ORD0004409,PRD01117,WH001,2024-10-07,11,retail
ORD0004410,PRD08255,WH019,2025-01-24,13,retail
ORD0004411,PRD09421,WH004,2025-05-15,7,online
ORD0004412,PRD09297,WH011,2025-03-02,40,online
ORD0004413,PRD07688,WH004,2025-05-18,25,online
ORD0004414,PRD07094,WH011,2025-03-12,25,wholesale
ORD0004415,PRD04882,WH013,2025-04-22,31,online
ORD0004416,PRD02154,WH018,2025-01-03,43,retail
ORD0004417,PRD03754,WH007,2025-01-08,24,wholesale
ORD0004418,PRD05353,WH013,2024-10-04,31,retail
ORD0004419,PRD08065,WH005,2025-04-22,31,retail
ORD0004420,PRD02577,WH015,2025-04-17,4,wholesale
ORD0004421,PRD06491,WH001,2025-06-07,2,online
ORD0004422,PRD03558,WH016,2025-02-12,9,retail
ORD0004423,PRD04678,WH001,2025-07-19,37,wholesale
ORD0004424,PRD01726,WH005,2025-01-06,47,retail
ORD0004425,PRD04055,WH012,2025-06-15,45,online
ORD0004426,PRD01572,WH011,2025-01-04,21,online
ORD0004427,PRD08577,WH015,2025-08-05,22,retail
ORD0004428,PRD07111,WH020,2024-10-24,50,retail
ORD0004429,PRD07444,WH009,2025-06-10,45,retail
ORD0004430,PRD08326,WH009,2025-07-11,41,online
ORD0004431,PRD00118,WH017,2025-09-16,13,online
ORD0004432,PRD07699,WH008,2025-05-23,10,wholesale
ORD0004433,PRD04737,WH002,2025-07-05,3,online
ORD0004434,PRD01200,WH018,2025-06-24,15,online
ORD0004435,PRD09941,WH019,2024-12-26,19,online
ORD0004436,PRD03723,WH009,2024-12-11,28,retail
ORD0004437,PRD03522,WH004,2024-11-05,44,wholesale
ORD0004438,PRD03028,WH010,2025-04-07,6,retail
ORD0004439,PRD05449,WH001,2025-07-01,34,retail
ORD0004440,PRD05824,WH009,2025-04-15,33,wholesale
ORD0004441,PRD04710,WH019,2024-10-07,27,wholesale
ORD0004442,PRD06558,WH006,2025-09-22,9,wholesale
ORD0004443,PRD06682,WH020,2025-05-05,45,wholesale
ORD0004444,PRD07436,WH005,2025-04-18,16,wholesale
ORD0004445,PRD04211,WH016,2025-04-10,18,wholesale
ORD0004446,PRD07950,WH012,2024-10-11,29,online
ORD0004447,PRD06984,WH010,2025-09-27,16,wholesale
ORD0004448,PRD02947,WH012,2024-11-12,50,online
ORD0004449,PRD03166,WH019,2025-09-24,30,wholesale
ORD0004450,PRD04944,WH012,2025-04-05,16,retail
ORD0004451,PRD07214,WH003,2025-01-16,45,wholesale
ORD0004452,PRD07034,WH013,2025-08-06,3,wholesale
ORD0004453,PRD06057,WH016,2025-02-21,3,online
ORD0004454,PRD03874,WH005,2025-04-08,4,wholesale
ORD0004455,PRD01111,WH018,2024-11-09,21,online
ORD0004456,PRD03300,WH003,2024-11-12,43,wholesale
ORD0004457,PRD08387,WH016,2025-08-15,20,retail
ORD0004458,PRD01834,WH014,2025-09-07,16,retail
ORD0004459,PRD05776,WH019,2025-04-29,9,online
ORD0004460,PRD04553,WH011,2025-08-18,39,retail
ORD0004461,PRD00645,WH012,2025-04-20,28,retail
ORD0004462,PRD07398,WH002,2025-07-22,26,wholesale
ORD0004463,PRD00804,WH013,2025-06-05,23,online
ORD0004464,PRD00517,WH018,2024-12-16,36,wholesale
ORD0004465,PRD03942,WH003,2025-03-03,24,online
ORD0004466,PRD02342,WH004,2025-09-08,36,wholesale
ORD0004467,PRD00192,WH012,2025-05-07,35,wholesale
ORD0004468,PRD08692,WH020,2025-09-09,21,online
ORD0004469,PRD03986,WH005,2024-12-19,50,online
ORD0004470,PRD01503,WH018,2025-07-08,48,wholesale
ORD0004471,PRD08253,WH007,2025-06-18,13,wholesale
ORD0004472,PRD07016,WH014,2024-11-28,48,wholesale
ORD0004473,PRD04172,WH010,2025-07-02,33,wholesale
ORD0004474,PRD05975,WH017,2024-12-16,9,wholesale
ORD0004475,PRD09767,WH003,2025-03-23,33,wholesale
ORD0004476,PRD03828,WH013,2024-10-31,35,retail
ORD0004477,PRD09397,WH014,2025-09-16,31,retail
ORD0004478,PRD00619,WH011,2025-01-21,27,retail
ORD0004479,PRD06409,WH015,2025-01-25,18,online
ORD0004480,PRD02769,WH019,2025-02-13,27,wholesale
ORD0004481,PRD09114,WH015,2025-06-26,23,online
ORD0004482,PRD08311,WH018,2025-01-30,34,wholesale
ORD0004483,PRD07607,WH017,2025-04-07,9,retail
ORD0004484,PRD06736,WH019,2025-09-03,36,online
ORD0004485,PRD09909,WH007,2025-08-10,41,retail
ORD0004486,PRD04621,WH010,2025-03-07,17,online
ORD0004487,PRD08172,WH015,2025-04-13,38,online
ORD0004488,PRD08497,WH007,2025-01-06,25,online
ORD0004489,PRD02841,WH019,2025-07-14,36,retail
ORD0004490,PRD09394,WH006,2024-10-03,15,online
ORD0004491,PRD00419,WH001,2025-05-10,26,online
ORD0004492,PRD09448,WH010,2025-06-12,13,online
ORD0004493,PRD08523,WH010,2024-11-30,47,wholesale
ORD0004494,PRD05820,WH007,2025-04-02,25,wholesale
ORD0004495,PRD04033,WH012,2025-02-18,36,wholesale
ORD0004496,PRD01215,WH015,2025-02-25,30,retail
ORD0004497,PRD06524,WH018,2024-10-06,12,retail
ORD0004498,PRD08417,WH015,2024-09-29,39,wholesale
ORD0004499,PRD06102,WH014,2024-12-12,23,online
ORD0004500,PRD08481,WH014,2025-01-05,21,wholesale
ORD0004501,PRD00203,WH020,2025-04-11,13,retail
ORD0004502,PRD03048,WH016,2025-06-30,12,retail
ORD0004503,PRD04741,WH012,2024-12-13,20,online
ORD0004504,PRD08065,WH009,2025-02-14,15,retail
ORD0004505,PRD05573,WH018,2025-09-06,25,retail
ORD0004506,PRD05097,WH015,2025-07-16,15,online
ORD0004507,PRD08815,WH016,2024-11-13,42,online
ORD0004508,PRD00886,WH006,2025-09-10,25,online
ORD0004509,PRD05809,WH019,2025-03-23,15,wholesale
ORD0004510,PRD02913,WH010,2025-07-28,41,wholesale
ORD0004511,PRD06638,WH004,2024-12-18,25,retail
ORD0004512,PRD04240,WH014,2025-04-30,31,wholesale
ORD0004513,PRD04015,WH007,2025-03-31,19,retail
ORD0004514,PRD04161,WH014,2025-09-10,50,online
ORD0004515,PRD07135,WH002,2025-02-27,34,retail
ORD0004516,PRD08696,WH014,2025-03-18,20,online
ORD0004517,PRD09384,WH013,2025-01-04,32,wholesale
ORD0004518,PRD09620,WH003,2024-10-13,19,online
ORD0004519,PRD00816,WH015,2025-04-14,44,online
ORD0004520,PRD02359,WH016,2025-07-13,1,wholesale
ORD0004521,PRD01026,WH014,2024-10-25,25,wholesale
ORD0004522,PRD05697,WH001,2025-02-20,28,online
ORD0004523,PRD05214,WH011,2025-06-25,35,wholesale
ORD0004524,PRD05744,WH012,2024-12-27,47,online
ORD0004525,PRD04718,WH014,2024-10-03,20,retail
ORD0004526,PRD03477,WH010,2025-01-27,16,wholesale
ORD0004527,PRD09509,WH001,2025-03-01,36,wholesale
ORD0004528,PRD04610,WH017,2025-05-01,19,online
ORD0004529,PRD03660,WH011,2025-04-03,36,online
ORD0004530,PRD01337,WH011,2025-04-23,19,wholesale
ORD0004531,PRD09996,WH012,2025-04-11,19,online
ORD0004532,PRD00012,WH019,2025-09-05,50,online
ORD0004533,PRD09700,WH002,2025-01-07,8,retail
ORD0004534,PRD05467,WH009,2025-02-19,42,retail
ORD0004535,PRD07635,WH013,2025-03-07,7,online
ORD0004536,PRD07000,WH014,2025-08-31,39,online
ORD0004537,PRD03352,WH002,2024-11-01,6,online
ORD0004538,PRD02699,WH020,2025-05-25,26,online
ORD0004539,PRD06097,WH011,2025-08-05,16,online
ORD0004540,PRD03767,WH018,2025-06-16,42,wholesale
ORD0004541,PRD08457,WH003,2024-09-30,26,wholesale
ORD0004542,PRD00756,WH020,2025-09-23,44,online
ORD0004543,PRD05870,WH011,2024-11-10,2,wholesale
ORD0004544,PRD03435,WH003,2025-08-31,8,retail
ORD0004545,PRD07136,WH020,2025-01-25,21,online
ORD0004546,PRD08833,WH010,2025-03-07,44,retail
ORD0004547,PRD09837,WH008,2025-01-07,13,wholesale
ORD0004548,PRD06808,WH013,2025-04-26,17,retail
ORD0004549,PRD03930,WH015,2025-05-16,7,wholesale
ORD0004550,PRD05527,WH004,2025-03-24,41,wholesale
ORD0004551,PRD00094,WH006,2024-10-26,13,wholesale
ORD0004552,PRD05929,WH014,2025-01-24,22,retail
ORD0004553,PRD00772,WH007,2025-09-27,35,online
ORD0004554,PRD02476,WH013,2025-06-18,16,online
ORD0004555,PRD07998,WH019,2025-02-24,41,online
ORD0004556,PRD03012,WH005,2025-04-13,23,retail
ORD0004557,PRD02457,WH008,2025-01-17,10,online
ORD0004558,PRD02730,WH004,2025-05-18,30,wholesale
ORD0004559,PRD05790,WH010,2025-01-15,41,retail
ORD0004560,PRD00070,WH003,2025-07-04,34,online
ORD0004561,PRD08691,WH014,2025-08-04,10,online
ORD0004562,PRD00061,WH003,2025-01-01,9,online
ORD0004563,PRD01678,WH013,2025-06-14,25,retail
ORD0004564,PRD04760,WH001,2025-09-18,1,online
ORD0004565,PRD09976,WH002,2024-11-25,42,retail
ORD0004566,PRD06804,WH015,2025-03-08,9,online
ORD0004567,PRD06068,WH014,2025-09-02,27,retail
ORD0004568,PRD09826,WH006,2025-06-04,49,wholesale
ORD0004569,PRD06462,WH006,2024-10-18,32,wholesale
ORD0004570,PRD03861,WH005,2024-12-22,36,wholesale
ORD0004571,PRD02986,WH014,2025-02-05,7,wholesale
ORD0004572,PRD08167,WH002,2024-10-13,3,wholesale
ORD0004573,PRD01634,WH007,2025-05-20,26,retail
ORD0004574,PRD02861,WH018,2025-01-09,30,retail
ORD0004575,PRD05888,WH009,2024-11-15,7,wholesale
ORD0004576,PRD00201,WH015,2025-06-16,26,online
ORD0004577,PRD00010,WH017,2025-03-29,35,online
ORD0004578,PRD09594,WH004,2024-11-20,41,retail
ORD0004579,PRD07112,WH019,2025-01-26,38,online
ORD0004580,PRD07955,WH010,2025-03-30,17,retail
ORD0004581,PRD07486,WH008,2025-08-10,14,retail
ORD0004582,PRD00697,WH019,2025-07-02,27,online
ORD0004583,PRD03670,WH005,2025-05-26,49,wholesale
ORD0004584,PRD02045,WH016,2025-01-27,17,retail
ORD0004585,PRD08263,WH017,2025-07-10,12,wholesale
ORD0004586,PRD05492,WH005,2025-03-04,13,online
ORD0004587,PRD04301,WH017,2025-01-06,14,retail
ORD0004588,PRD00162,WH001,2025-01-25,11,online
ORD0004589,PRD08895,WH010,2025-07-16,34,online
ORD0004590,PRD08017,WH018,2024-11-21,20,retail
ORD0004591,PRD02123,WH003,2025-07-08,39,online
ORD0004592,PRD03397,WH014,2025-09-03,13,retail
ORD0004593,PRD05951,WH006,2024-09-29,27,wholesale
ORD0004594,PRD07045,WH012,2024-10-12,10,retail
ORD0004595,PRD03892,WH012,2025-09-09,31,retail
ORD0004596,PRD06341,WH009,2025-04-25,7,retail
ORD0004597,PRD01072,WH008,2025-04-14,28,retail
ORD0004598,PRD08914,WH014,2025-02-17,13,wholesale
ORD0004599,PRD09769,WH011,2025-08-02,39,wholesale
ORD0004600,PRD04184,WH010,2025-04-06,25,retail
ORD0004601,PRD00136,WH010,2025-08-02,44,retail
ORD0004602,PRD08650,WH018,2024-11-22,25,retail
ORD0004603,PRD08613,WH001,2024-11-09,12,retail
ORD0004604,PRD08982,WH015,2025-05-07,31,online
ORD0004605,PRD03269,WH009,2025-07-08,30,wholesale
ORD0004606,PRD08976,WH005,2025-09-17,8,online
ORD0004607,PRD02049,WH011,2025-07-13,16,wholesale
ORD0004608,PRD00778,WH013,2025-08-18,14,online
ORD0004609,PRD07017,WH010,2024-11-16,11,wholesale
ORD0004610,PRD06692,WH019,2025-09-07,25,wholesale
ORD0004611,PRD06610,WH010,2024-12-10,2,online
ORD0004612,PRD02396,WH015,2025-04-29,28,online
ORD0004613,PRD07388,WH002,2025-03-02,46,wholesale
ORD0004614,PRD02555,WH018,2025-01-22,5,retail
ORD0004615,PRD02726,WH010,2025-08-22,7,retail
ORD0004616,PRD00623,WH019,2025-02-14,35,wholesale
ORD0004617,PRD00321,WH010,2025-01-30,20,online
ORD0004618,PRD02452,WH009,2025-05-18,48,retail
ORD0004619,PRD01013,WH012,2025-01-25,50,online
ORD0004620,PRD03584,WH010,2025-09-10,1,wholesale
ORD0004621,PRD09457,WH013,2025-07-03,43,online
ORD0004622,PRD05627,WH020,2025-05-05,15,wholesale
ORD0004623,PRD05983,WH010,2025-08-15,50,retail
ORD0004624,PRD00408,WH014,2024-12-30,20,retail
ORD0004625,PRD02421,WH017,2025-01-01,22,online
ORD0004626,PRD09997,WH007,2025-03-15,14,wholesale
ORD0004627,PRD08150,WH010,2025-07-01,27,retail
ORD0004628,PRD09987,WH002,2025-08-19,12,retail
ORD0004629,PRD00559,WH001,2024-12-28,19,retail
ORD0004630,PRD00777,WH018,2025-07-11,20,wholesale
ORD0004631,PRD02849,WH019,2024-12-21,18,online
ORD0004632,PRD06657,WH009,2025-06-22,34,wholesale
ORD0004633,PRD09350,WH002,2024-12-26,2,online
ORD0004634,PRD08211,WH001,2024-10-14,34,wholesale
ORD0004635,PRD08008,WH014,2025-09-18,42,online
ORD0004636,PRD09285,WH005,2025-06-07,18,online
ORD0004637,PRD06356,WH004,2025-03-04,48,wholesale
ORD0004638,PRD09097,WH018,2025-08-27,16,online
ORD0004639,PRD08161,WH019,2025-08-16,14,retail
ORD0004640,PRD06552,WH003,2025-08-13,44,wholesale
ORD0004641,PRD03968,WH020,2025-04-23,11,retail
ORD0004642,PRD00973,WH010,2025-02-12,15,wholesale
ORD0004643,PRD06106,WH011,2025-07-06,50,wholesale
ORD0004644,PRD06074,WH006,2024-12-11,3,wholesale
ORD0004645,PRD02076,WH004,2024-11-03,6,retail
ORD0004646,PRD00357,WH017,2024-10-15,4,retail
ORD0004647,PRD07418,WH005,2025-06-02,47,retail
ORD0004648,PRD07832,WH019,2025-01-02,17,retail
ORD0004649,PRD06216,WH005,2025-05-19,36,wholesale
ORD0004650,PRD06742,WH007,2024-11-29,33,retail
ORD0004651,PRD07785,WH007,2025-07-16,45,wholesale
ORD0004652,PRD03532,WH010,2024-12-26,47,wholesale
ORD0004653,PRD05185,WH010,2025-06-27,3,wholesale
ORD0004654,PRD05931,WH020,2024-12-28,49,online
ORD0004655,PRD03739,WH018,2025-01-31,13,retail
ORD0004656,PRD07771,WH018,2025-03-28,30,wholesale
ORD0004657,PRD01062,WH003,2024-11-29,35,retail
ORD0004658,PRD06029,WH017,2025-08-09,29,online
ORD0004659,PRD05262,WH016,2024-11-30,20,online
ORD0004660,PRD01448,WH011,2025-05-23,45,online
ORD0004661,PRD04184,WH013,2024-11-14,47,retail
ORD0004662,PRD04920,WH018,2025-07-06,7,retail
ORD0004663,PRD02179,WH007,2025-04-15,41,retail
ORD0004664,PRD01013,WH014,2025-06-25,1,wholesale
ORD0004665,PRD07214,WH019,2024-12-12,31,online
ORD0004666,PRD01092,WH006,2025-09-18,43,online
ORD0004667,PRD06877,WH015,2024-10-21,1,online
ORD0004668,PRD03012,WH014,2025-07-14,25,online
ORD0004669,PRD00597,WH017,2024-12-17,23,retail
ORD0004670,PRD06374,WH013,2025-05-08,24,wholesale
ORD0004671,PRD05997,WH006,2025-06-30,25,retail
ORD0004672,PRD00787,WH017,2025-02-27,43,wholesale
ORD0004673,PRD09476,WH004,2025-07-09,3,retail
ORD0004674,PRD08756,WH020,2024-10-01,35,wholesale
ORD0004675,PRD05042,WH010,2025-06-18,50,online
ORD0004676,PRD02427,WH008,2025-09-24,44,wholesale
ORD0004677,PRD01716,WH015,2024-10-08,33,online
ORD0004678,PRD00326,WH008,2025-03-04,21,retail
ORD0004679,PRD04976,WH002,2025-05-13,18,online
ORD0004680,PRD02424,WH011,2025-05-06,9,retail
ORD0004681,PRD05942,WH011,2025-03-23,33,online
ORD0004682,PRD01889,WH020,2025-09-16,37,wholesale
ORD0004683,PRD04535,WH003,2025-07-24,27,online
ORD0004684,PRD04829,WH005,2025-08-08,5,retail
ORD0004685,PRD02569,WH019,2024-10-16,19,retail
ORD0004686,PRD05585,WH017,2025-09-23,6,online
ORD0004687,PRD07927,WH003,2025-05-18,34,retail
ORD0004688,PRD08682,WH015,2025-06-22,39,retail
ORD0004689,PRD08413,WH003,2025-04-16,50,retail
ORD0004690,PRD05244,WH002,2025-08-03,42,retail
ORD0004691,PRD00592,WH018,2024-10-22,20,wholesale
ORD0004692,PRD01126,WH017,2024-10-18,30,online
ORD0004693,PRD09760,WH016,2025-01-31,24,retail
ORD0004694,PRD01581,WH004,2025-04-06,33,online
ORD0004695,PRD05074,WH005,2024-11-25,15,online
ORD0004696,PRD05575,WH006,2025-08-29,45,online
ORD0004697,PRD00795,WH014,2025-07-17,33,online
ORD0004698,PRD04951,WH010,2025-09-18,27,wholesale
ORD0004699,PRD08390,WH008,2025-06-23,22,online
ORD0004700,PRD00762,WH012,2025-05-03,2,retail
ORD0004701,PRD05606,WH010,2025-01-12,22,online
ORD0004702,PRD03794,WH015,2025-09-20,23,retail
